ID,Process ID,Process Name,Host Name,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Section Name,Metric Name,Metric Unit,Metric Value,Rule Name,Rule Type,Rule Description
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"643,858,976",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,25.46,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"124,047,712",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,26.58,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"147,317.22",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,131,955,543.26",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"20,070,400",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"2,007,040",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,58.66,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Threads,thread,"1,048,576",,,
126,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Occupancy,Achieved Occupancy,%,59.30,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"67,670,144",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,43.88,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"65,536",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.66,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"537,919,232",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,43.88,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"123,582,016",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,41.76,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"91,330.22",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,121,001,352.88",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"16,777,216",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"2,621,440",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,69.35,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Threads,thread,"1,048,576",,,
127,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Occupancy,Achieved Occupancy,%,67.36,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"69,533,568",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,39.65,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"65,536",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.62,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"272,629,760",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,21.25,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"129,978,816",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,40.81,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"98,657.61",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,130,150,420.54",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"16,777,216",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"10,485,760",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,73.27,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Threads,thread,"1,048,576",,,
128,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Occupancy,Achieved Occupancy,%,68.23,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"78,047,616",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,33.03,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,"327,680",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,2.28,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__t_bytes.sum,byte,"150,994,944",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,10.75,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__t_bytes.sum,byte,"155,469,952",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,36.24,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"133,108.74",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,144,332,365.38",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,"16,777,216",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,"41,943,040",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,sm__throughput.avg.pct_of_peak_sustained_elapsed,%,74.37,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Registers Per Thread,register/thread,38,,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Launch Statistics,Threads,thread,"1,048,576",,,
129,114330,python3.8,127.0.0.1,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",1,7,"(32, 8, 1)","(4096, 1, 1)",0,8.0,Occupancy,Achieved Occupancy,%,68.42,,,
130,114330,python3.8,127.0.0.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",1,7,"(32, 16, 1)","(4096, 1, 1)",0,8.0,Command line profiler metrics,dram__bytes.sum,byte,"154,171,392",,,
